[31Jul2021 20:01:57.593] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--gameDir, ., --launchTarget, fmluserdevclient, --fml.mcpVersion, 20210115.111550, --fml.mcVersion, 1.16.5, --fml.forgeGroup, net.minecraftforge, --fml.forgeVersion, 36.2.2, --assetIndex, 1.16, --assetsDir, C:\Users\willi\.gradle\caches\forge_gradle\assets, --version, MOD_DEV, --username, Dev, --accessToken, ????????, --userProperties, {}]
[31Jul2021 20:01:57.599] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 8.0.9+86+master.3cf110c starting: java version 15.0.2 by Oracle Corporation
[31Jul2021 20:01:57.915] [main/INFO] [net.minecraftforge.fml.loading.FixSSL/CORE]: Added Lets Encrypt root certificates as additional trust
[31Jul2021 20:01:58.074] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.2 Source=file:/C:/Users/willi/.gradle/caches/modules-2/files-2.1/org.spongepowered/mixin/0.8.2/1cf212283d26f706fd3074318870bebd14d2a9ed/mixin-0.8.2.jar Service=ModLauncher Env=CLIENT
[31Jul2021 20:01:59.755] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'fmluserdevclient' with arguments [--version, MOD_DEV, --gameDir, ., --assetsDir, C:\Users\willi\.gradle\caches\forge_gradle\assets, --assetIndex, 1.16, --username, Dev, --accessToken, ????????, --userProperties, {}]
[31Jul2021 20:02:05.106] [Render thread/INFO] [com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService/]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[31Jul2021 20:02:05.603] [Render thread/ERROR] [net.minecraft.client.Minecraft/]: Failed to verify authentication
com.mojang.authlib.exceptions.AuthenticationUnavailableException: null
	at com.mojang.authlib.yggdrasil.YggdrasilSocialInteractionsService.checkPrivileges(YggdrasilSocialInteractionsService.java:97) ~[authlib-2.1.28.jar:?]
	at com.mojang.authlib.yggdrasil.YggdrasilSocialInteractionsService.<init>(YggdrasilSocialInteractionsService.java:40) ~[authlib-2.1.28.jar:?]
	at com.mojang.authlib.yggdrasil.YggdrasilAuthenticationService.createSocialInteractionsService(YggdrasilAuthenticationService.java:152) ~[authlib-2.1.28.jar:?]
	at net.minecraft.client.Minecraft.createSocialInteractions(Minecraft.java:551) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at net.minecraft.client.Minecraft.<init>(Minecraft.java:383) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at net.minecraft.client.main.Main.main(Main.java:149) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64) ~[?:?]
	at jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:?]
	at java.lang.reflect.Method.invoke(Method.java:564) ~[?:?]
	at net.minecraftforge.userdev.FMLUserdevClientLaunchProvider.lambda$launchService$0(FMLUserdevClientLaunchProvider.java:52) ~[forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandlerDecorator.launch(LaunchServiceHandlerDecorator.java:37) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:54) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.LaunchServiceHandler.launch(LaunchServiceHandler.java:72) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.run(Launcher.java:82) [modlauncher-8.0.9.jar:?]
	at cpw.mods.modlauncher.Launcher.main(Launcher.java:66) [modlauncher-8.0.9.jar:?]
	at net.minecraftforge.userdev.LaunchTesting.main(LaunchTesting.java:108) [forge-1.16.5-36.2.2_mapped_official_1.16.5-recomp.jar:?]
[31Jul2021 20:02:05.612] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Setting user: Dev
[31Jul2021 20:02:05.762] [Render thread/INFO] [net.minecraft.client.Minecraft/]: Backend library: LWJGL version 3.2.2 build 10
[31Jul2021 20:02:06.399] [modloading-worker-2/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 36.2.2, for MC 1.16.5 with MCP 20210115.111550
[31Jul2021 20:02:06.399] [modloading-worker-2/INFO] [net.minecraftforge.common.MinecraftForge/FORGE]: MinecraftForge v36.2.2 Initialized
[31Jul2021 20:02:08.329] [Render thread/INFO] [com.mojang.text2speech.NarratorWindows/]: Narrator library for x64 successfully loaded
[31Jul2021 20:02:08.397] [Render thread/INFO] [net.minecraft.resources.SimpleReloadableResourceManager/]: Reloading ResourceManager: Default, Mod Resources
[31Jul2021 20:02:08.752] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [lostworlds] Starting version check at https://github.com/willatendo/Lost-Worlds/raw/Forge-1.16.5/updates.json
[31Jul2021 20:02:09.190] [Forge Version Check/WARN] [net.minecraftforge.fml.VersionChecker/]: Failed to process update information
java.io.FileNotFoundException: https://github.com/willatendo/Lost-Worlds/raw/Forge-1.16.5/updates.json
	at jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method) ~[?:?]
	at jdk.internal.reflect.NativeConstructorAccessorImpl.newInstance(NativeConstructorAccessorImpl.java:64) ~[?:?]
	at jdk.internal.reflect.DelegatingConstructorAccessorImpl.newInstance(DelegatingConstructorAccessorImpl.java:45) ~[?:?]
	at java.lang.reflect.Constructor.newInstanceWithCaller(Constructor.java:500) ~[?:?]
	at java.lang.reflect.Constructor.newInstance(Constructor.java:481) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection$10.run(HttpURLConnection.java:1982) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection$10.run(HttpURLConnection.java:1977) ~[?:?]
	at java.security.AccessController.doPrivileged(AccessController.java:554) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getChainedException(HttpURLConnection.java:1976) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1544) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1528) ~[?:?]
	at sun.net.www.protocol.https.HttpsURLConnectionImpl.getInputStream(HttpsURLConnectionImpl.java:224) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.openUrlStream(VersionChecker.java:171) ~[forge:?]
	at net.minecraftforge.fml.VersionChecker$1.process(VersionChecker.java:187) ~[forge:?]
	at java.lang.Iterable.forEach(Iterable.java:75) [?:?]
	at net.minecraftforge.fml.VersionChecker$1.run(VersionChecker.java:139) [forge:?]
Caused by: java.io.FileNotFoundException: https://github.com/willatendo/Lost-Worlds/raw/Forge-1.16.5/updates.json
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream0(HttpURLConnection.java:1928) ~[?:?]
	at sun.net.www.protocol.http.HttpURLConnection.getInputStream(HttpURLConnection.java:1528) ~[?:?]
	at java.net.HttpURLConnection.getResponseCode(HttpURLConnection.java:527) ~[?:?]
	at sun.net.www.protocol.https.HttpsURLConnectionImpl.getResponseCode(HttpsURLConnectionImpl.java:308) ~[?:?]
	at net.minecraftforge.fml.VersionChecker$1.openUrlStream(VersionChecker.java:155) ~[forge:?]
	... 3 more
[31Jul2021 20:02:09.193] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Starting version check at https://files.minecraftforge.net/net/minecraftforge/forge/promotions_slim.json
[31Jul2021 20:02:09.492] [Forge Version Check/INFO] [net.minecraftforge.fml.VersionChecker/]: [forge] Found status: AHEAD Current: 36.2.2 Target: null
[31Jul2021 20:02:15.672] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_araucaria_log#inventory' referenced from: lostworlds:stripped_araucaria_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_araucaria_log.json
[31Jul2021 20:02:15.673] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_wood#inventory' referenced from: lostworlds:araucaria_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_wood.json
[31Jul2021 20:02:15.674] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_araucaria_wood#inventory' referenced from: lostworlds:stripped_araucaria_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_araucaria_wood.json
[31Jul2021 20:02:15.675] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_leaves#inventory' referenced from: lostworlds:araucaria_leaves#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_leaves.json
[31Jul2021 20:02:15.676] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_sapling#inventory' referenced from: lostworlds:araucaria_sapling#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_sapling.json
[31Jul2021 20:02:15.676] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_planks#inventory' referenced from: lostworlds:araucaria_planks#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_planks.json
[31Jul2021 20:02:15.677] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_stairs#inventory' referenced from: lostworlds:araucaria_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_stairs.json
[31Jul2021 20:02:15.677] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_slab#inventory' referenced from: lostworlds:araucaria_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_slab.json
[31Jul2021 20:02:15.678] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_fence#inventory' referenced from: lostworlds:araucaria_fence#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_fence.json
[31Jul2021 20:02:15.679] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_fence_gate#inventory' referenced from: lostworlds:araucaria_fence_gate#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_fence_gate.json
[31Jul2021 20:02:15.679] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_pressure_plate#inventory' referenced from: lostworlds:araucaria_pressure_plate#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_pressure_plate.json
[31Jul2021 20:02:15.680] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_button#inventory' referenced from: lostworlds:araucaria_button#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_button.json
[31Jul2021 20:02:15.680] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_trapdoor#inventory' referenced from: lostworlds:araucaria_trapdoor#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_trapdoor.json
[31Jul2021 20:02:15.681] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:araucaria_door#inventory' referenced from: lostworlds:araucaria_door#inventory: java.io.FileNotFoundException: lostworlds:models/item/araucaria_door.json
[31Jul2021 20:02:15.682] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_log#inventory' referenced from: lostworlds:conifer_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_log.json
[31Jul2021 20:02:15.682] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_conifer_log#inventory' referenced from: lostworlds:stripped_conifer_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_conifer_log.json
[31Jul2021 20:02:15.683] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_wood#inventory' referenced from: lostworlds:conifer_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_wood.json
[31Jul2021 20:02:15.683] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_conifer_wood#inventory' referenced from: lostworlds:stripped_conifer_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_conifer_wood.json
[31Jul2021 20:02:15.684] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_leaves#inventory' referenced from: lostworlds:conifer_leaves#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_leaves.json
[31Jul2021 20:02:15.685] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_sapling#inventory' referenced from: lostworlds:conifer_sapling#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_sapling.json
[31Jul2021 20:02:15.685] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_planks#inventory' referenced from: lostworlds:conifer_planks#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_planks.json
[31Jul2021 20:02:15.686] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_stairs#inventory' referenced from: lostworlds:conifer_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_stairs.json
[31Jul2021 20:02:15.688] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_slab#inventory' referenced from: lostworlds:conifer_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_slab.json
[31Jul2021 20:02:15.688] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_fence#inventory' referenced from: lostworlds:conifer_fence#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_fence.json
[31Jul2021 20:02:15.689] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_fence_gate#inventory' referenced from: lostworlds:conifer_fence_gate#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_fence_gate.json
[31Jul2021 20:02:15.690] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_pressure_plate#inventory' referenced from: lostworlds:conifer_pressure_plate#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_pressure_plate.json
[31Jul2021 20:02:15.692] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_button#inventory' referenced from: lostworlds:conifer_button#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_button.json
[31Jul2021 20:02:15.693] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_trapdoor#inventory' referenced from: lostworlds:conifer_trapdoor#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_trapdoor.json
[31Jul2021 20:02:15.693] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_door#inventory' referenced from: lostworlds:conifer_door#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_door.json
[31Jul2021 20:02:15.694] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:conifer_sticks#inventory' referenced from: lostworlds:conifer_sticks#inventory: java.io.FileNotFoundException: lostworlds:models/item/conifer_sticks.json
[31Jul2021 20:02:15.695] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_log#inventory' referenced from: lostworlds:ginkgo_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_log.json
[31Jul2021 20:02:15.695] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_ginkgo_log#inventory' referenced from: lostworlds:stripped_ginkgo_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_ginkgo_log.json
[31Jul2021 20:02:15.696] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_wood#inventory' referenced from: lostworlds:ginkgo_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_wood.json
[31Jul2021 20:02:15.697] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_ginkgo_wood#inventory' referenced from: lostworlds:stripped_ginkgo_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_ginkgo_wood.json
[31Jul2021 20:02:15.697] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_leaves#inventory' referenced from: lostworlds:ginkgo_leaves#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_leaves.json
[31Jul2021 20:02:15.698] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_sapling#inventory' referenced from: lostworlds:ginkgo_sapling#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_sapling.json
[31Jul2021 20:02:15.698] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_planks#inventory' referenced from: lostworlds:ginkgo_planks#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_planks.json
[31Jul2021 20:02:15.699] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_stairs#inventory' referenced from: lostworlds:ginkgo_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_stairs.json
[31Jul2021 20:02:15.700] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_slab#inventory' referenced from: lostworlds:ginkgo_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_slab.json
[31Jul2021 20:02:15.700] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_fence#inventory' referenced from: lostworlds:ginkgo_fence#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_fence.json
[31Jul2021 20:02:15.701] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_fence_gate#inventory' referenced from: lostworlds:ginkgo_fence_gate#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_fence_gate.json
[31Jul2021 20:02:15.701] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_pressure_plate#inventory' referenced from: lostworlds:ginkgo_pressure_plate#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_pressure_plate.json
[31Jul2021 20:02:15.702] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_button#inventory' referenced from: lostworlds:ginkgo_button#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_button.json
[31Jul2021 20:02:15.702] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_trapdoor#inventory' referenced from: lostworlds:ginkgo_trapdoor#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_trapdoor.json
[31Jul2021 20:02:15.703] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:ginkgo_door#inventory' referenced from: lostworlds:ginkgo_door#inventory: java.io.FileNotFoundException: lostworlds:models/item/ginkgo_door.json
[31Jul2021 20:02:15.703] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_log#inventory' referenced from: lostworlds:scorched_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_log.json
[31Jul2021 20:02:15.704] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_scorched_log#inventory' referenced from: lostworlds:stripped_scorched_log#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_scorched_log.json
[31Jul2021 20:02:15.705] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_wood#inventory' referenced from: lostworlds:scorched_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_wood.json
[31Jul2021 20:02:15.705] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:stripped_scorched_wood#inventory' referenced from: lostworlds:stripped_scorched_wood#inventory: java.io.FileNotFoundException: lostworlds:models/item/stripped_scorched_wood.json
[31Jul2021 20:02:15.706] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_planks#inventory' referenced from: lostworlds:scorched_planks#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_planks.json
[31Jul2021 20:02:15.706] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_stairs#inventory' referenced from: lostworlds:scorched_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_stairs.json
[31Jul2021 20:02:15.707] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_slab#inventory' referenced from: lostworlds:scorched_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_slab.json
[31Jul2021 20:02:15.707] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_fence#inventory' referenced from: lostworlds:scorched_fence#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_fence.json
[31Jul2021 20:02:15.708] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_fence_gate#inventory' referenced from: lostworlds:scorched_fence_gate#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_fence_gate.json
[31Jul2021 20:02:15.709] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_pressure_plate#inventory' referenced from: lostworlds:scorched_pressure_plate#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_pressure_plate.json
[31Jul2021 20:02:15.709] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_button#inventory' referenced from: lostworlds:scorched_button#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_button.json
[31Jul2021 20:02:15.710] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:scorched_sticks#inventory' referenced from: lostworlds:scorched_sticks#inventory: java.io.FileNotFoundException: lostworlds:models/item/scorched_sticks.json
[31Jul2021 20:02:15.710] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_sand#inventory' referenced from: lostworlds:permian_sand#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_sand.json
[31Jul2021 20:02:15.711] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone#inventory' referenced from: lostworlds:permian_stone#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone.json
[31Jul2021 20:02:15.712] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_stairs#inventory' referenced from: lostworlds:permian_stone_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_stairs.json
[31Jul2021 20:02:15.712] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_slab#inventory' referenced from: lostworlds:permian_stone_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_slab.json
[31Jul2021 20:02:15.713] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_pressure_plate#inventory' referenced from: lostworlds:permian_stone_pressure_plate#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_pressure_plate.json
[31Jul2021 20:02:15.713] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_cobblestone#inventory' referenced from: lostworlds:permian_cobblestone#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_cobblestone.json
[31Jul2021 20:02:15.714] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_cobblestone_stairs#inventory' referenced from: lostworlds:permian_cobblestone_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_cobblestone_stairs.json
[31Jul2021 20:02:15.714] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_cobblestone_slab#inventory' referenced from: lostworlds:permian_cobblestone_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_cobblestone_slab.json
[31Jul2021 20:02:15.715] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_cobblestone_wall#inventory' referenced from: lostworlds:permian_cobblestone_wall#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_cobblestone_wall.json
[31Jul2021 20:02:15.716] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_bricks#inventory' referenced from: lostworlds:permian_stone_bricks#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_bricks.json
[31Jul2021 20:02:15.716] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_brick_stairs#inventory' referenced from: lostworlds:permian_stone_brick_stairs#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_brick_stairs.json
[31Jul2021 20:02:15.717] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_brick_slab#inventory' referenced from: lostworlds:permian_stone_brick_slab#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_brick_slab.json
[31Jul2021 20:02:15.718] [Worker-Main-14/WARN] [net.minecraft.client.renderer.model.ModelBakery/]: Unable to load model: 'lostworlds:permian_stone_brick_wall#inventory' referenced from: lostworlds:permian_stone_brick_wall#inventory: java.io.FileNotFoundException: lostworlds:models/item/permian_stone_brick_wall.json
